[00:00:00] 大家好,我是小骏
[00:17:36] 但同样地说
[00:17:37] 这也是做出来
[00:17:39] 看到之后变得很显然
[00:17:40] 但是在这之前
[00:17:41] 并不是那么显然一个事情
[00:17:42] 然后对Azopi
[00:17:45] 其实大家之前
[00:17:46] 是对它有一个担心
[00:17:47] 就是说它是不是
[00:17:48] 一个卖API的公司
[00:17:49] 尤其是在Cloud Code
[00:17:50] 还没有变得这么
[00:17:52] 风靡之前
[00:17:52] 包括顺义也这么认为
[00:17:54] 顺义也这么认为
[00:17:54] 是的
[00:17:55] 它其实我记得
[00:17:56] 在去年年中
[00:17:57] 它担心的是说
[00:17:58] 你是卖API的
[00:18:00] 那人家Codex
[00:18:01] 卖的API更便宜
[00:18:01] 是不是你就不够好
[00:18:03] 是吧
[00:18:03] 当时其实是担心
[00:18:04] 更好的模型出来
[00:18:05] 或者更便宜的模型出来
[00:18:06] 卖API的商业模式
[00:18:07] 就没有门槛和壁垒
[00:18:08] 但是其实你就会发现
[00:18:10] Cloud Code非常重要
[00:18:11] 如果没有Cloud Code
[00:18:13] Azopi都只卖它的API
[00:18:14] 我觉得它会是
[00:18:15] 一家很不一样的公司
[00:18:16] Cloud Code带来了一个
[00:18:18] 用户大量高质量的
[00:18:19] 使用数据
[00:18:20] 然后经过各方面了解
[00:18:22] 这种数据的回流
[00:18:23] 确实让它能够训练
[00:18:25] 更好的Coding的模型
[00:18:26] 实现这种数据
[00:18:27] 飞轮的提升
[00:18:28] 并且其实你看
[00:18:29] 最近Codex
[00:18:30] 长得也很猛
[00:18:31] 对吧
[00:18:31] 所以你会发现
[00:18:33] Cloud Code的Codex
[00:18:34] 这其实都是Harness
[00:18:36] 对吧
[00:18:36] 那并不是说
[00:18:38] 你有了强大的模型
[00:18:39] 你就可以把API卖出去
[00:18:40] 你就有很强的优势的
[00:18:42] 用户还是要用一个产品
[00:18:43] 用户不是直接用API
[00:18:45] 所以在这里面
[00:18:46] 它既有好的模型
[00:18:47] 它同时又率先提出了一个
[00:18:49] 一个很强的
[00:18:49] 能够做Long Time Horizon
[00:18:51] 任务的这样一个Harness
[00:18:52] 就是Cloud Code
[00:18:53] 我觉得这个也是
[00:18:54] 这家公司
[00:18:55] 它做的很正确的事情
[00:18:57] 但是这个Harness
[00:19:00] 是模型公司做的
[00:19:02] 是的
[00:19:02] 那是不是有可能
[00:19:03] 未来的这种好的Harness
[00:19:05] 都是用模型公司来做
[00:19:07] 我觉得是不一定的
[00:19:09] 因为其实Cloud Code
[00:19:11] 是可以接别的模型的
[00:19:12] 对吧
[00:19:12] 所以你从这一点来说
[00:19:14] 就是它和模型的偶合
[00:19:15] 是没有那么强的
[00:19:16] 然后显然我们在年初的时候
[00:19:19] 看到OpenCrow
[00:19:19] OpenCrow可是一个个人做的
[00:19:21] 曾经它一度成为了
[00:19:22] 非常火的Harness之一
[00:19:25] 对吧
[00:19:25] 你会发现至少并不是说
[00:19:27] 只有模型公司
[00:19:28] 才能够第一方的
[00:19:30] 做出好的Harness
[00:19:32] 当然如果你是模型公司
[00:19:34] 你对你自己的模型的发展方向
[00:19:36] 你对于它的参数
[00:19:37] 对于它的各种细节很了解
[00:19:38] 所以你可以说
[00:19:39] 你的Harness会做得不错
[00:19:41] 但是我觉得OpenCrow
[00:19:42] 是另外一个例子
[00:19:43] 就是它有很多创新
[00:19:44] 那未必只有模型公司
[00:19:46] 才能想出来的
[00:19:46] 其实大家都可以想出来
[00:19:48] 所以我觉得这里面
[00:19:49] 只能说现在几个好的Harness
[00:19:51] 有一些是模型公司自己做的
[00:19:53] OpenCrow也好
[00:19:54] Manace也好
[00:19:55] 其实也都是Harness
[00:19:56] 只是他们以前都要套壳
[00:19:57] 去年大家都说
[00:19:58] 这是套壳不重要
[00:19:59] 现在大家说
[00:20:00] 原来只要Harness
[00:20:01] 变得很重要
[00:20:01] 我就觉得
[00:20:02] 大家对这个事情的判断
[00:20:04] 对它的重要性的判断
[00:20:05] 其实都是在不断地变化的
[00:20:07] 好 这个问题
[00:20:08] 我们后面还要聊一聊
[00:20:09] 因为我们刚才在聊
[00:20:10] Anthropic
[00:20:10] 然后也聊到了OpenAzure Codex
[00:20:12] 你觉得Anthropic
[00:20:14] 它的优势是稳固的吗
[00:20:16] 你觉得今天的Anthropic
[00:20:17] 是被高估的吗
[00:20:18] OpenAzure是被低估的吗
[00:20:19] 对 这个也挺有意思的
[00:20:21] 就是我觉得你要从
[00:20:22] 短期 中期 长期
[00:20:24] 不同的视角去看
[00:20:25] 比如说
[00:20:26] 如果说很短期
[00:20:27] 三个月的角度
[00:20:28] 可能都被低估了
[00:20:29] 假设他们今天上市
[00:20:30] 普遍大家都认为
[00:20:32] 可能至少是
[00:20:33] 两万亿美金的公司
[00:20:34] 现在Anthropic的
[00:20:35] 新股的价格是
[00:20:37] 九千亿美金
[00:20:37] OpenAzure大概也差不多
[00:20:39] 九千亿对吧
[00:20:39] 但是他们其实都是
[00:20:41] 预计在下半年
[00:20:42] 或者明年初上市
[00:20:43] 在现在的市场情绪下
[00:20:45] 上市我估计直接翻倍
[00:20:47] 炒到三万亿
[00:20:48] 可能都有可能
[00:20:48] 你从这个角度
[00:20:49] 来讲可能反而
[00:20:50] 是被低估的对吧
[00:20:51] 因为它现在
[00:20:52] 在年底的AR的预期
[00:20:54] 是一千亿美金
[00:20:55] 那一千亿美金
[00:20:56] 现在也就是十倍
[00:20:57] 一万亿美金
[00:20:58] 那不能说是特别贵
[00:21:00] 对吧
[00:21:00] 如果你从很短期的
[00:21:01] 市场情绪界来看
[00:21:02] 可能Anthropic和OpenAzure
[00:21:04] 其实都是被低估的
[00:21:06] 但如果你从
[00:21:06] 一两年的角度来讲
[00:21:08] 我仍然认为
[00:21:08] 他们可能是被高估了
[00:21:10] 因为现在的return
[00:21:11] 这个问题并没有
[00:21:12] 真正被解决
[00:21:13] 它只是变成
[00:21:14] 另外一种形式了
[00:21:14] 这个待会我们
[00:21:15] 也可以聊一下
[00:21:16] 那但简单来说
[00:21:17] 就是说有可能
[00:21:17] 两年之后你去看
[00:21:18] 你都会发现
[00:21:19] 他们估值会有
[00:21:20] 很大的下降
[00:21:21] 但如果你从
[00:21:22] 十年的角度去看
[00:21:23] 那我认为这里面
[00:21:24] 那个赢家
[00:21:25] 或者说也许两个
[00:21:26] 都是赢家
[00:21:26] 也许两个都会
[00:21:27] 长期存在
[00:21:28] 那有可能会是
[00:21:29] 五万亿十万亿的公司
[00:21:31] 所以我觉得
[00:21:32] 要看短期中期长期
[00:21:34] 怎么去思考这个问题
[00:21:36] 还有一个看法
[00:21:37] 就是说
[00:21:37] 现在其实
[00:21:38] 头普几家模型公司
[00:21:40] 没有拉开
[00:21:40] 真正大的差距
[00:21:41] 所以你会发现
[00:21:42] 谁最后发模型
[00:21:43] 谁就显得最厉害
[00:21:44] 因为它每个模型
[00:21:45] 它都是一个
[00:21:46] 比较大的提升
[00:21:47] 后发的就有后发优势
[00:21:49] 但如果你用这个
[00:21:50] 去过度推演
[00:21:51] 这可能也是
[00:21:52] 会有一些问题
[00:21:53] Call Code和Codex
[00:21:55] 之间的竞争
[00:21:56] 你怎么看
[00:21:56] 目前来看
[00:21:58] 很多是会有品牌锁定的
[00:21:59] 比如说我自己
[00:22:00] 用Cloud Code用的挺好的
[00:22:01] 那我有没有动力
[00:22:02] 去试用Codex呢
[00:22:04] 可能就没有
[00:22:04] 所以这种品牌
[00:22:06] 其实会有很重要的优势
[00:22:07] 先发的品牌
[00:22:08] 新制定位
[00:22:09] 还有用户联系
[00:22:10] 用户联系
[00:22:11] 有的是基于习惯的
[00:22:12] 比如说我在我的
[00:22:13] Cloud Code里面
[00:22:14] 配了很多的skill
[00:22:15] 我有很多我的
[00:22:16] 写在Cloud MD
[00:22:17] 里面的配置
[00:22:18] 这个时候
[00:22:18] 你要我用Codex
[00:22:19] 我可能就得重新弄一下
[00:22:21] 所以你看Codex
[00:22:22] 现在其实是
[00:22:22] 有点价格占的
[00:22:23] 它们的成本
[00:22:24] 基本上是比Cloud Code的
[00:22:25] 同等合下来
[00:22:26] 应该要便宜50%
[00:22:27] 它现在在一些
[00:22:28] Long Time Horizon
[00:22:29] 在一些Reasoning的角度
[00:22:30] 我的一些
[00:22:31] 两个都用的朋友
[00:22:32] 也反映Codex
[00:22:33] 其实挺好的
[00:22:34] 所以如果有个人
[00:22:35] 现在一上来
[00:22:35] 就用的是Codex
[00:22:37] 他可能也觉得挺好的
[00:22:38] 所以我觉得这个时候
[00:22:39] 又变成一个渠道之争
[00:22:40] 因为在现在
[00:22:41] 两者在做
[00:22:42] 很多任务的时候
[00:22:42] 没有那么本质的差别
[00:22:44] 那么这个时候
[00:22:45] 品牌 渠道 价格
[00:22:46] 这就变得就很重要
[00:22:48] 但是如果你在
[00:22:49] 两个月前问我这个问题
[00:22:50] 那个时候Codex
[00:22:51] 是要落后Cloud Code
[00:22:52] 挺多的
[00:22:52] 但是GBT 5.5的出现
[00:22:54] 其实改变了很多
[00:22:55] 大家对于Codex的认知
[00:22:56] 所以这有点像
[00:22:57] 好马配好鞍
[00:22:58] 对吧
[00:22:58] 当然现在它们的模型
[00:23:00] 和Hannes
[00:23:00] 很多时候就有绑定关系
[00:23:02] 通过它的
[00:23:02] Coding Plan去绑定
[00:23:04] 你要去看到底
[00:23:05] 是因为它提供的
[00:23:06] 很有折扣价的模型
[00:23:07] 还是说Hannes
[00:23:08] 本身做得很好
[00:23:09] 但整体来讲
[00:23:10] 我觉得现在
[00:23:11] 5月中旬的这个时候
[00:23:13] 大家的差别
[00:23:14] 没有
[00:23:15] 两个月前那么大了
[00:23:16] 你也刚才说到
[00:23:18] Return的问题
[00:23:18] 没有真正解决
[00:23:19] 是这样的
[00:23:20] 就是我们投入了
[00:23:22] 这些Kypex
[00:23:23] 它最后要变成一个回报
[00:23:24] 对吧
[00:23:24] 这个是Return问题的本质
[00:23:26] 那么Anthropic的收入大涨
[00:23:28] 其实让很多人认为
[00:23:30] 这个回报问题
[00:23:31] 已经被解决了
[00:23:31] 但我的看法是
[00:23:33] Anthropic的收入
[00:23:34] 它不是最后的回报
[00:23:35] 它其实是
[00:23:36] 它的客户的投入
[00:23:38] 大家买来这么多Token
[00:23:39] 大家不是烧着玩的
[00:23:41] 大家是想
[00:23:42] 最后要得到结果的
[00:23:43] 所以这是把回报的
[00:23:45] 问题进一步下推到
[00:23:46] Anthropic的客户这边
[00:23:48] 那么我们思考一下
[00:23:49] 就是Anthropic的Token
[00:23:51] 其实是它客户的投入
[00:23:53] 它客户买了这些Token
[00:23:54] 烧了这些Token
[00:23:55] 其实要得到的是
[00:23:56] 做出来的软件
[00:23:57] 对吧
[00:23:58] 这个是它的产出
[00:23:59] 那这个产出
[00:24:00] 光软件还不行
[00:24:01] 这个软件要卖钱
[00:24:02] 或者要能够降本
[00:24:04] 它能带来利润的提升
[00:24:06] 这个才是结果
[00:24:07] 我们可以认为
[00:24:08] 它是一个三步的链条
[00:24:09] 叫投入产出结果
[00:24:11] 现在大家都在拼命投入
[00:24:13] 因为大家觉得
[00:24:14] 这个投入
[00:24:15] 最后有结果
[00:24:16] 这个结果
[00:24:17] 那我想一定是要
[00:24:18] 利润的增加
[00:24:20] 那利润的增加呢
[00:24:21] 要不然就是收入的增加
[00:24:23] 要不然就是成本的减少
[00:24:24] 要不然就是降本
[00:24:26] 要不然就是增效
[00:24:27] 当然或者就两个一起
[00:24:28] 对吧
[00:24:28] 那我们就要去想
[00:24:30] 首先我们如果认为
[00:24:32] 这个循环的公式是成立的
[00:24:33] 那我们就要看到
[00:24:34] 它的终端用户
[00:24:35] 最后能够有新的利润
[00:24:38] 作为结果
[00:24:39] 那么如果你要
[00:24:40] 从增效的角度来看
[00:24:42] 增加的收入
[00:24:43] 其实是应该通过
[00:24:44] 新产品
[00:24:45] 新服务
[00:24:46] 扩展新的业务领域
[00:24:47] 去诞生的
[00:24:48] 那么可以想一个问题
[00:24:50] 就是移动互联网
[00:24:51] 过去几年陷入了
[00:24:52] 其实发展了一个停滞
[00:24:54] 大家都觉得这个产品
[00:24:55] 好像没有什么
[00:24:56] 新的产品形态了
[00:24:57] 这个原因是因为
[00:24:58] 缺程序员去做功能呢
[00:24:59] 还是因为缺
[00:25:00] 好的产品经理
[00:25:02] 去发现新的需求
[00:25:03] 去做出新的产品
[00:25:04] 我认为很多时候
[00:25:05] 其实不是缺程序员
[00:25:06] 去写代码
[00:25:07] 而是大家不知道该做什么
[00:25:08] 那我们再想
[00:25:09] 另外一个思想实验
[00:25:10] 就是对于一个
[00:25:11] 稍微有一些规模的公司来讲
[00:25:12] 突然多了十倍的工程师
[00:25:14] 他的收入是不是会大涨
[00:25:15] 我认为很多时候
[00:25:16] 其实是不会的
[00:25:17] 其实我们可以经常看到
[00:25:18] 就有很多人反馈说
[00:25:20] 用了agentic coding之后
[00:25:22] 我的产出
[00:25:22] 我的效率提升了十倍
[00:25:24] 但是这么多十倍
[00:25:25] 此起彼伏
[00:25:26] 我们去看公司的收入
[00:25:27] 那公司是不是
[00:25:28] 多出来了很多新产品
[00:25:30] 卖给了很多新用户
[00:25:31] 带来很多新的收入
[00:25:32] 我们目前来看
[00:25:34] 是没有观察到一个
[00:25:35] 大幅度的这种
[00:25:36] 最后结果的提升的
[00:25:37] 会不会是时间还不到
[00:25:39] 对
[00:25:39] 就是你那个烧开水理论
[00:25:40] 是的
[00:25:41] 我认为这是里面
[00:25:42] 新产品的出现
[00:25:44] 新功能的发现
[00:25:45] 它是一个逐渐的过程
[00:25:46] 它不是说
[00:25:47] 你程序员突然多了十倍
[00:25:48] 你的新功能就出来了很多
[00:25:50] 对吧
[00:25:50] 所以它是一个逐渐释放
[00:25:52] 逐渐发现新产品
[00:25:53] 新需求的过程
[00:25:54] 但你烧掉了token
[00:25:56] 可是现在就烧掉了
[00:25:58] 所以我认为
[00:25:58] 它会有个时间的搓配
[00:25:59] 在之前大家建设
[00:26:01] 这个GPU集群
[00:26:03] 算力中心的时候
[00:26:03] 大家想的是
[00:26:04] 我接下来六年
[00:26:05] 甚至更长时间
[00:26:06] 把这个钱赚回来
[00:26:07] 但是我今天烧掉了token
[00:26:08] 我能不能过两年
[00:26:10] 再把它赚回来
[00:26:10] 这个我认为
[00:26:11] 它的忍耐的时间
[00:26:12] 可能会比大家想的要慢
[00:26:13] 并且在现在
[00:26:15] 我们在硅谷在中国
[00:26:16] 其实我们都看那个现象
[00:26:17] 就是原来硅谷
[00:26:19] 其实不是那么内卷的
[00:26:20] 我觉得不内卷
[00:26:21] 有一个重要原因
[00:26:22] 是硅谷的原来程序员很贵
[00:26:24] 那么我这么贵的程序员
[00:26:25] 我最好还是让他
[00:26:26] 做我的核心业务
[00:26:27] 但是现在你突然有了
[00:26:28] 很多便宜的编程的能力
[00:26:30] 但是你又不知道
[00:26:31] 该做什么新东西的时候
[00:26:32] 所以我们现在就发现
[00:26:33] 硅谷有的公司
[00:26:34] 其实是在互相卷起来了
[00:26:36] 进入彼此的领地
[00:26:37] 比如说原来
[00:26:38] Lavable是做网站的
[00:26:39] 现在Lavable可以做PPT了
[00:26:41] 然后原来Gamma是做PPT的
[00:26:43] 现在Gamma可以做网站了
[00:26:44] 因为你发现
[00:26:45] 当你可以做webcoding的时候
[00:26:47] 可以用agent coding的时候
[00:26:48] 但你不知道做什么新的
[00:26:50] 那第一反应是
[00:26:51] 把别人做一下
[00:26:52] 所以现在做一个
[00:26:53] 复制一个已有功能的能力
[00:26:55] 其实变得越来越快了
[00:26:57] 但是如果你要做出一个
[00:26:58] 大家都没想到的功能
[00:26:59] 其实还是很难
[00:27:00] 因为它不是一个编程问题
[00:27:01] 它是一个创新问题
[00:27:03] 它是一个产品问题
[00:27:04] 所以我是认为
[00:27:05] 降本增效值里面增效
[00:27:07] 或者这个增效
[00:27:07] 就是增加收入
[00:27:08] 增加收入这部分
[00:27:09] 它是一个逐渐的过程
[00:27:10] 它不是靠你增加了
[00:27:12] 很多的编程能力
[00:27:13] 就可以立刻增加收入的
[00:27:15] 所以现在大家发现
[00:27:16] 降本是这个核心
[00:27:17] 说道理裁员
[00:27:18] 对吧
[00:27:19] 因为我token烧了这么多
[00:27:21] 如果人员工资不减少
[00:27:22] 那我总成本是上升的
[00:27:24] 对吧
[00:27:24] 裁员我觉得这一面
[00:27:26] 首先第一点
[00:27:27] 如果出现大规模的裁员
[00:27:28] 他们这些程序员的收入
[00:27:30] 也是别人公司的收入
[00:27:31] 对吧
[00:27:31] 这个其实对于整个经济
[00:27:32] 是有巨大的影响
[00:27:33] 当然在硅谷
[00:27:34] 我的感觉是
[00:27:35] 每个人基本都非常担心
[00:27:38] 这个焦虑实实在在的
[00:27:40] 为什么呢
[00:27:40] 是因为大家看到
[00:27:41] 自己工作的主要的部分
[00:27:43] 编程
[00:27:43] 已经可以被AI很好的做了
[00:27:45] 但我觉得这里面
[00:27:46] 其实你会发现
[00:27:48] 一个程序员
[00:27:49] 他可能80% 90%的工作
[00:27:50] 是编程
[00:27:51] 但也还有120%的工作
[00:27:52] 很多是沟通协调
[00:27:54] 甚至是一些管理
[00:27:55] 一些人与人之间的信任
