[00:00:00] 大家好,我是小骏
[00:25:12] 然后
[00:25:13] 嗯
[00:25:14] 所以
[00:25:14] 一开始推动是蛮难的
[00:25:17] 然后
[00:25:18] 嗯
[00:25:18] 嗯
[00:25:18] 嗯
[00:25:18] ,但是我觉得
[00:25:20] 第二天我觉得不行了
[00:25:21] 就是我觉得必须让大家去用
[00:25:23] 然后
[00:25:24] OK
[00:25:24] 嗯
[00:25:25] 我就给大家下了一个指令
[00:25:27] 我就说如果
[00:25:29] 那个第二天
[00:25:31] OpenClo对话次数不超过100轮的人
[00:25:34] 可以直接quit
[00:25:34] 但我为了促进这个事情前面做了非常多的
[00:25:37] 比如说
[00:25:38] 因为大家那会OpenClo用整个部署期
[00:25:41] 还是还是需要几个小时的时间
[00:25:43] 我觉得没有必要大家所有人都去花这么多时间去去去去折腾一个啊
[00:25:48] 充满bug的一一一一一一套其实也没什么价值的一些事情
[00:25:53] 然后所以就买了几台麦米力
[00:25:55] 然后把他不出闲
[00:25:56] 然后
[00:25:56] 嗯
[00:25:57] 呃
[00:25:58] 把他把他拉都拉到这这几个呃不同
[00:26:01] 嗯
[00:26:01] 那个我们口的群让大家去分不同方向强壮在在这个方向上呃在大群里面在一个飞车群里面然后聊
[00:26:10] 然后呃为什么要在大群里面聊
[00:26:12] 就是因为个人的想象力真的是局限的
[00:26:16] 但是当你看到别人用哦
[00:26:18] 扣了居然能干成这个事情的时候
[00:26:20] 你就会激发你自己的想象力
[00:26:22] 嗯
[00:26:22] 所以我觉得大家想象力是一个成绩的作用
[00:26:25] 然后
[00:26:26] 呃
[00:26:27] 所以当我下我当我说这句话的时候
[00:26:29] 其实我觉得呃
[00:26:31] 呃
[00:26:31] 我没有想过说第二天呃
[00:26:33] 有人对话次数没超过一百
[00:26:35] 我真的会把他那个开掉
[00:26:37] 呃
[00:26:37] 我我没有这个想法
[00:26:38] 没有这样的人
[00:26:38] 对呃
[00:26:39] 我我没有因为我我没有最终去考核
[00:26:42] 你没有办法验证这个事情
[00:26:43] 我有办法验证
[00:26:44] 但是我觉得验不验证不关键
[00:26:46] 我只是想给大家表达一种
[00:26:48] 哦
[00:26:49] 一种
[00:26:50] 态度是OK你不用
[00:26:51] 你可能真的要落后了
[00:26:53] 对
[00:26:54] 所以我第二天没有去
[00:26:55] 因为因为中途有人过来问我
[00:26:57] 呃
[00:26:57] 那个CC你怎么去考核你的呃
[00:27:01] 有没有对话一百的对对
[00:27:02] 呃
[00:27:03] 我我我跟他们说
[00:27:04] 我说你们用就行了
[00:27:05] 我说我有我的考核方式
[00:27:07] 其实我的考核方式就是我不会考核
[00:27:08] 对
[00:27:09] 我只希望大家用起来就行了
[00:27:10] 对
[00:27:11] 然后所以呃
[00:27:12] 那那那那两天
[00:27:14] 呃
[00:27:14] 春节回国两天
[00:27:15] 整个团队的人就在一天到晚
[00:27:17] 呃
[00:27:17] 感应不尽
[00:27:18] 呃
[00:27:18] 呃
[00:27:18] 呃
[00:27:18] 就像在上班
[00:27:18] 就在群里边
[00:27:19] 呃
[00:27:20] 呃
[00:27:20] 那个呃
[00:27:21] 这个嗯
[00:27:23] 嗯
[00:27:23] 躁动
[00:27:24] 对
[00:27:24] 可以叫躁动
[00:27:25] 就是你看别人能完成这个事情
[00:27:27] 让你也很想玩
[00:27:28] 然后他就在群里边就是那个群消息
[00:27:30] 我只要十分钟不看就999加
[00:27:32] 那是一种哈
[00:27:33] 但也没有这么夸张
[00:27:34] 就是就就很多
[00:27:35] 就大家一块在群里边玩玩的非常happy
[00:27:38] 他是一个非常happy的一个旅程
[00:27:39] 一点都不苦一点都不残酷
[00:27:41] 就真的很很很好玩
[00:27:44] 然后呃
[00:27:44] OK
[00:27:45] 那么呃
[00:27:46] 玩了两天下午和大家发现哇
[00:27:47] 这个事儿
[00:27:48] 这么好玩
[00:27:48] 那那怎么办呢
[00:27:49] 那他那搞啊
[00:27:51] 就就就所有所有人心目中想的是
[00:27:53] 那我OK
[00:27:53] 我要怎么去借助一个这么好的一种框架
[00:27:56] 去提升模型的能力
[00:27:58] 同时我怎么让我的模型去改变现在的一种框架
[00:28:01] 就就就马上进入到这样的一个研究范式里边去
[00:28:04] 所以
[00:28:05] 哎
[00:28:05] 呃
[00:28:06] 其实一旦进入这样一个研究范式
[00:28:08] 以及
[00:28:09] 我刚刚讲的
[00:28:10] 我们有靠扣的这种
[00:28:12] 其实在绝大部分场景表现输出更稳定的这样一套框架
[00:28:16] 虽然他是黑盒
[00:28:16] 我们不知道
[00:28:17] 但他确实
[00:28:18] 不管是for研究也好
[00:28:19] for coding也好
[00:28:20] 他确实是一个比openclose更稳定的一个框架
[00:28:23] 更好的一个框架
[00:28:24] 然后
[00:28:25] 呃
[00:28:25] 那么你再在这个框架里边去激发
[00:28:27] 呃
[00:28:28] 你的去扩展
[00:28:30] 延展你的呃
[00:28:31] 研究的想法
[00:28:32] 并且
[00:28:33] 哎
[00:28:33] 让他帮你实现
[00:28:34] 然后
[00:28:35] 并且快速的去
[00:28:36] 哎
[00:28:37] 训练
[00:28:37] 启动模型训练
[00:28:39] 这个事儿就会大幅的加速
[00:28:41] 所以
[00:28:42] 所以我觉得我们基本上可能在
[00:28:44] 三四周的时间
[00:28:45] 做完了
[00:28:46] 以前可能
[00:28:47] 三
[00:28:47] 四
[00:28:48] 十周的时间
[00:28:48] 才能做到的事情
[00:28:50] 就在研究上
[00:28:51] 嗯
[00:28:52] 我觉得
[00:28:53] 我觉得这个事儿是
[00:28:55] 呃
[00:28:55] 我后边儿
[00:28:56] 而
[00:28:57] 真的我们
[00:28:58] 呃
[00:28:59] 被这个框架
[00:29:00] 呃
[00:29:00] 点燃热情
[00:29:02] 到最后
[00:29:03] 它产生价值
[00:29:04] 这个过程中
[00:29:05] 我觉得我
[00:29:06] 我从
[00:29:07] 群体智能上
[00:29:08] 我觉得我的成长和收获会更大
[00:29:10] 嗯
[00:29:11] 对
[00:29:11] 在你们那个非常躁动的群里
[00:29:13] 嗯
[00:29:14] 探索的最好玩的几个任务是什么呀
[00:29:16] 现在现在听起来都不好玩
[00:29:17] 但当时的冲击感都很强
[00:29:19] 你最让你有冲击的
[00:29:21] 最让我有冲击还是大家一块去改那个框架本身
[00:29:24] 嗯
[00:29:25] 就是你想着怎么去改进那个框架本身
[00:29:28] 因为当时那个框架真的问题很多
[00:29:30] 还有就是他的memory真的做的非常的
[00:29:34] 智能
[00:29:35] 因为呃
[00:29:36] 我们在一个群里边
[00:29:38] 大概有近一百个人
[00:29:40] 然后
[00:29:41] 我觉得那个飞出了整个的呃
[00:29:44] 呃
[00:29:45] message的channel应该还是做的
[00:29:47] 不是那么重的
[00:29:47] 是那么智能的
[00:29:48] 他至少没有那么把人跟人之间区分的很好
[00:29:52] 但是他的整个聊天的上下文
[00:29:54] 他对每个人的画像的把控
[00:29:58] 然后以及每个人的memory
[00:30:00] 我觉得都没有创的太厉害
[00:30:02] 就就就可用度非常高
[00:30:04] 嗯
[00:30:06] 我觉得这个是
[00:30:08] 模型能力强的表现
[00:30:10] 这个跟一种框架没有关系
[00:30:12] 因为在一个群里边你想一百多个人在那聊天
[00:30:15] 然后一百个多人都有不同的背景
[00:30:17] 一百多个人都在疯狂改他
[00:30:19] 然后呃
[00:30:20] 都没有把这个模型给改坏
[00:30:22] 呃
[00:30:23] 都没有把这一套一种框架给改坏
[00:30:25] 嗯
[00:30:26] 然后他还变得非常智能
[00:30:28] 我
[00:30:28] 我觉得这也是我第一次感受到你怎么用一群的智慧去提升一个事情
[00:30:33] 本身
[00:30:34] 嗯
[00:30:35] 然后
[00:30:36] 呃
[00:30:37] 如果说我自己单一的去改这个一群框架
[00:30:40] 呃
[00:30:41] 但是别人感受不到这个框架的智能
[00:30:44] 我觉得他好像差点意思
[00:30:46] 或者说这个框架本身的智能呢
[00:30:47] 真的进步的速度是非常慢的
[00:30:49] 嗯
[00:30:49] 但如果一群人去改进
[00:30:50] 他进步速度非常快的
[00:30:52] 可能几个小时就进就跌了一轮
[00:30:54] 类似这种感觉
[00:30:55] 嗯
[00:30:56] 所以你会觉得呃
[00:30:57] 可能
[00:30:59] 所以我们第三天第四天
[00:31:01] 把它接到我们自己的模型上去用的时候发现
[00:31:04] 哎
[00:31:04] 怎么也挺好用的
[00:31:05] 怎么还没逊就跟靠的差不多了
[00:31:08] 当时第三四天种种感觉了
[00:31:10] 那但是你要测的更多
[00:31:12] 你会发现还是有很多东西没有靠的稳定
[00:31:15] 然后所以
[00:31:16] 所以你就
[00:31:17] 但这个事带来一个冲击就是你你会发现你利用群体智能去提升一定的框架是非常重要的
[00:31:23] 所以我也很很很非非常的呃
[00:31:28] 呃
[00:31:29] 非常的欣喜看到我们口后边的那个仨量就飞升
[00:31:34] 我觉得这是这是A加到到来前兆必须必须要有的事情
[00:31:39] 对嗯
[00:31:41] 因为你一直对研究方向非常的敏锐
[00:31:43] 嗯
[00:31:44] 我们基于我们上次聊过很多
[00:31:46] 所以你觉得上面这些变化给你带来了什么样的直觉
[00:31:49] 你觉得未来一段时间会发生哪些变化
[00:31:52] 嗯
[00:31:56] 就之前可能做研究的一个方式是你从你想到你写代码
[00:32:01] 到你去呃设计一个很好的评估标准
[00:32:04] 这中间的流程还是蛮漫长的
[00:32:06] 就你至少要花两周一两周
[00:32:09] 我觉得快的话
[00:32:10] 以可能以除非如果你的评估是确定的
[00:32:13] 然后你的代码是只是只需要修改
[00:32:15] 可能你也需要一两天的时间才能做到的
[00:32:16] 但是我觉得至少在A加的呃呃有辅助的情况下
[00:32:22] 他真的可以一两个小时就把这些事情给做完
[00:32:25] 我觉得效率的提升基本上是代表着呃一个非常本质的一个问题
[00:32:31] 嗯
[00:32:32] 然后这是我觉得呃在这个时代上做研究呃研究的呃taste的非常关键的一个原因
[00:32:43] 嗯
[00:32:44] 或说你的嗯
[00:32:45] 研究效率非常关键的一个原因
[00:32:48] 其实我一直把研究效率看得很关键
[00:32:50] 只是A加的去呃呃放大加速了这个研究效率
[00:32:55] 然后那么如果这时候你的taste又比较准的话
[00:32:58] 那么就一做一个准一个做一个准
[00:33:00] 当然有可能是十个里边有一个呃呃能成
[00:33:04] 但是这十个可以并行做呀
[00:33:06] 对你十个可以并行做
[00:33:07] 你不用像以前一样拍拍来做
[00:33:09] 你可以十个idea我交给交给不同的三倍捲的同时做
[00:33:14] 他们还能交叉验证啊
[00:33:15] 验证ok那那很快可能一个小时两个小时就就呃或者最多一天
[00:33:20] 你你无非烧很多token嘛
[00:33:22] 然后你就能能验证你这个研究的想法
[00:33:24] 哦哦不过可以work不work
[00:33:26] 然后呃关键是他还可以
[00:33:28] 如果你愿意长期的去培养
[00:33:30] 他还可以自己自迭代进化
[00:33:32] 那在coco里边不行
[00:33:34] 但你你换一个跟开开放的框架
[00:33:36] 嗯
[00:33:36] 然后他是可以自己迭代和进化的
[00:33:39] 所以呃我觉得这是这是我给我带来做研究的冲击吧
[00:33:45] 嗯
[00:33:45] 所以他是改变了整个研究的节奏
[00:33:48] 对效率和方式都会发生
[00:33:51] 我觉得很根本性的变化
[00:33:53] 嗯
[00:33:53] 这对你们后来带来什么样改变
[00:33:55] 在你经历了春节和春节之后的整个的冲击之后
[00:33:59] 嗯
[00:33:59] 你紧接着做了什么
[00:34:01] 其实我觉得紧接下来做的事情就是呃呃搞明白就是呃
[00:34:08] 为什么呃扣的是一个非常呃有繁华力的一个事情
[00:34:13] 然后呃
[00:34:14] 以及你怎么把扣了这种繁华力给外延到其他领域
[00:34:21] 对
[00:34:22] 嗯
[00:34:22] 其实扣的他他他有繁华力的一个最本质的原因是呃
[00:34:27] 也有有分好好几个阶段哈
[00:34:30] 呃
[00:34:30] 首先
[00:34:31] 而且呢
[00:34:31] 他是一个非常长程和多轮的一个任务
[00:34:34] 对
[00:34:35] 然后呃我们回到预训练环节
[00:34:38] 然后你很难去找到说有哦
[00:34:42] 比如说哦
[00:34:44] 一照上下文的数据
[00:34:46] 甚至一百二十八k的数据你都很难去找到
[00:34:49] 但是呃
[00:34:51] 比如说呃
[00:34:52] 真正呃
[00:34:53] 有以能能达到一百十八到一照这个长度的数据
[00:34:56] 基本上都是呃
[00:34:58] 只有两类数据
[00:34:59] 其大概率只有两类数据
[00:35:01] 一类是扣的数据
[00:35:03] 一类就是书籍
[00:35:04] 但书籍书籍他的信号太发散了
[00:35:08] 嗯
[00:35:08] 扣的他的呃
[00:35:10] 这个嗯
[00:35:12] 文件之间的关联
[00:35:15] 然后呃是更强的
[00:35:18] 嗯
[00:35:18] 所以当你在一个这种嗯
[00:35:22] 长上下文依赖跟密集的一个数据讲去训练的时候
[00:35:26] 模型他自然对长上下文的建模会更好
[00:35:29] 对这个是我们可能在嗯
[00:35:32] 没有去意识到A经的这个事是那么重要的事情之前
[00:35:37] 我们就去做的事情
[00:35:38] 所以你可以认为这个机座本身
[00:35:40] 他就为
[00:35:42] 长上下文的能力和效率
[00:35:44] 效率很关键
[00:35:46] 效率我们待会再谈
[00:35:47] 长上下文的能力和效率已经做好了充分的准备
[00:35:50] 这个是在我们没有去受到这么大冲击的事情之前已经做了的
[00:35:55] 但是呃春节后做的事情是你怎么去激发这样一个大的模型的潜力
[00:36:01] 从扣了出发到外延到其他的场景
[00:36:03] 嗯
[00:36:04] 因为其他场景是你训了他会更稳定
[00:36:07] 嗯
[00:36:08] 但你没训他他他能被泛化
[00:36:10] 只是说他没有那么稳定
[00:36:11] 而一个顶尖模型的水平一定是要在更广泛场景里面更稳定
[00:36:17] 对
[00:36:18] 所以在扣的是拿他的上限
[00:36:20] 然后你寻其他里面是保他的下限
[00:36:22] 我我是这么认为
[00:36:24] 嗯
[00:36:24] 然后所以就是你首先要把扣的做了扣的的这种长程任务做的更多样性
[00:36:30] 嗯
[00:36:31] 所以你为什么软件开发那么重要
[00:36:33] 就是软件开发真的是一个非常长程的任务
[00:36:36] 你把它做好了
[00:36:36] 基本上很多模型的通用的特质就就已经好了
[00:36:40] 不管不
[00:36:41] 不仅是模型通用的特质好了
[00:36:43] 是这个Az的框架本身也迭代的非常好了
[00:36:45] 嗯
[00:36:46] 对
[00:36:47] 嗯
[00:36:48] 就像就像像plan这种模式
[00:36:50] 像这种呃呃呃
[00:36:52] 厂商上的到一定的阶段你要去压缩压缩完过后
[00:36:55] 第二天你要再去回顾你你你之前修改
[00:36:59] 这这些Az的框架的设计本身其实是为软件开发做准备的
[00:37:03] 但这种这些框架他都是有泛化性的
[00:37:05] 他都能放到其他更更难的长程任务里边去
[00:37:08] 然后然后呃所以就是以
[00:37:10] 呃
[00:37:10] 实际现在然后做的事情
[00:37:12] 第一是一定要在Az的场景里边把真的长程的任务给他去啊啊构造出来
[00:37:18] 并且训练进去
[00:37:19] 然后呃呃并且在这上面去scan
[00:37:22] scanning大量的呃
[00:37:24] SFT训练和RL训练对
[00:37:26] 然后第二个就是我觉得还是你要考虑他的泛化性的话
[00:37:29] 你还是要覆盖更多领域
[00:37:31] 所以那但这个时候怎么去去覆盖更多领域
[00:37:34] 我觉得就是要要靠啊更多的靠群体的智慧就你让更多人去用
[00:37:40] 然后基于更多人去用的
[00:37:43] 比如说我们内部会大量去使用
[00:37:44] 哦我们会让我们这个模型首先在哎公司内部去推大量去人用用了过后
[00:37:50] 然后我们发掘到更广泛的场景
[00:37:52] 在这个广泛场景里边去合成更多的数据来做训练
[00:37:57] 对呃然后这里边很关键
[00:37:59] 一个问题是
[00:38:01] 嗯你怎么哦还原当时所有人用这个事情的环境
[00:38:07] 嗯对因为有这个环境
